"UNIT_CODE","long","lat","prcp","tmax","tmin","tavg","year","month"
"WEFA",-73.4545254713119,41.2588625060016,1.953125,27.171875,18.5078125,22.84375,2021,9
"MABI",-72.534770288065,43.6334208259905,0,26.2734375,11.6328125,18.953125,2021,9
"ROVA",-73.9247621947604,41.770516898004,1.796875,27.75,18.8828125,23.3125,2021,9
"ACAD",-68.26019,44.376559,10.40625,24.421875,14.796875,19.609375,2022,9
"MIMA",-71.3073876327855,42.4562880119539,0,28.8671875,13.6171875,21.25,2022,9
"SAIR",-71.0076952963716,42.4683066321236,0,28.0703125,14.5625,21.3203125,2022,9
"SARA",-73.6299137747192,42.9983135110409,1.40625,25.8671875,14.890625,20.3828125,2022,9
"SAGA",-72.3745368890111,43.4991728563661,0.90625,24.953125,12.6796875,18.8125,2022,9
"MORR",-74.5345858039958,40.765223403805,0,28.2421875,15.8828125,22.0625,2022,9
"WEFA",-73.4545254713119,41.2588625060016,0,27.953125,15.21875,21.59375,2022,9
"MABI",-72.534770288065,43.6334208259905,1.1015625,24.6796875,12.359375,18.5234375,2022,9
"ROVA",-73.9247621947604,41.770516898004,0,28.21875,15.609375,21.90625,2022,9
"ACAD",-68.26019,44.376559,0,20.0625,11.65625,15.859375,2023,9
"MIMA",-71.3073876327855,42.4562880119539,0,23.5390625,9.5234375,16.53125,2023,9
"SAIR",-71.0076952963716,42.4683066321236,0,22.5703125,10.0390625,16.296875,2023,9
"SARA",-73.6299137747192,42.9983135110409,0,23.109375,9.1796875,16.140625,2023,9
"SAGA",-72.3745368890111,43.4991728563661,0,21.296875,7.1328125,14.2109375,2023,9
"MORR",-74.5345858039958,40.765223403805,0,24.578125,11.03125,17.796875,2023,9
"WEFA",-73.4545254713119,41.2588625060016,0,24.578125,11.8515625,18.2109375,2023,9
"MABI",-72.534770288065,43.6334208259905,0,20.9296875,6.4921875,13.7109375,2023,9
"ROVA",-73.9247621947604,41.770516898004,0,24.6484375,10.9765625,17.8125,2023,9
"ACAD",-68.26019,44.376559,2.9609375,14.9609375,4.9296875,9.953125,2006,10
"MIMA",-71.3073876327855,42.4562880119539,0,17.4609375,5.609375,11.5390625,2006,10
"SAIR",-71.0076952963716,42.4683066321236,0,17.3125,6.3671875,11.84375,2006,10
"SARA",-73.6299137747192,42.9983135110409,5.8984375,16.046875,3.0078125,9.53125,2006,10
"SAGA",-72.3745368890111,43.4991728563661,1.2578125,15.171875,1.1796875,8.1796875,2006,10
"MORR",-74.5345858039958,40.765223403805,8.75,17.15625,5.84375,11.5,2006,10
"WEFA",-73.4545254713119,41.2588625060016,6.34375,17.7734375,6.8515625,12.3125,2006,10
"MABI",-72.534770288065,43.6334208259905,2.671875,14.84375,0.7265625,7.7890625,2006,10
"ROVA",-73.9247621947604,41.770516898004,6.5390625,17.0390625,4.71875,10.8828125,2006,10
"ACAD",-68.26019,44.376559,0,15.0703125,4.8671875,9.96875,2007,10
"MIMA",-71.3073876327855,42.4562880119539,0,19.6015625,6.2890625,12.953125,2007,10
"SAIR",-71.0076952963716,42.4683066321236,0,18.953125,7.640625,13.2890625,2007,10
"SARA",-73.6299137747192,42.9983135110409,0,20.6328125,7.1328125,13.8828125,2007,10
"SAGA",-72.3745368890111,43.4991728563661,0,19.140625,4.46875,11.796875,2007,10
"MORR",-74.5345858039958,40.765223403805,0,22.5703125,8.5390625,15.546875,2007,10
"WEFA",-73.4545254713119,41.2588625060016,0,20.859375,8.4921875,14.6796875,2007,10
"MABI",-72.534770288065,43.6334208259905,0,19.0078125,4.140625,11.578125,2007,10
"ROVA",-73.9247621947604,41.770516898004,0,21.4921875,8.40625,14.953125,2007,10
"ACAD",-68.26019,44.376559,0,17.109375,8.8828125,13,2008,10
"MIMA",-71.3073876327855,42.4562880119539,1.4921875,18.8984375,13.96875,16.4296875,2008,10
"SAIR",-71.0076952963716,42.4683066321236,0.828125,18.8125,13.953125,16.3828125,2008,10
"SARA",-73.6299137747192,42.9983135110409,9.5390625,20.28125,12.9609375,16.6171875,2008,10
"SAGA",-72.3745368890111,43.4991728563661,4.9296875,19.9375,11.859375,15.8984375,2008,10
"MORR",-74.5345858039958,40.765223403805,3.640625,22.5,11.84375,17.171875,2008,10
"WEFA",-73.4545254713119,41.2588625060016,1.1171875,21.1484375,12.46875,16.8125,2008,10
"MABI",-72.534770288065,43.6334208259905,6.6015625,19.7734375,11.1015625,15.4296875,2008,10
"ROVA",-73.9247621947604,41.770516898004,2.6875,21.2578125,14.4296875,17.84375,2008,10
"ACAD",-68.26019,44.376559,1.2421875,17.7421875,8.546875,13.140625,2009,10
"MIMA",-71.3073876327855,42.4562880119539,0,16.3984375,3.6796875,10.0390625,2009,10
"SAIR",-71.0076952963716,42.4683066321236,0,16.421875,4.6484375,10.5390625,2009,10
"SARA",-73.6299137747192,42.9983135110409,0.6328125,11.6796875,5.5390625,8.609375,2009,10
"SAGA",-72.3745368890111,43.4991728563661,0,11.46875,2.1875,6.828125,2009,10
"MORR",-74.5345858039958,40.765223403805,0,16.046875,4.1875,10.1171875,2009,10
"WEFA",-73.4545254713119,41.2588625060016,0,14.5234375,4.4375,9.4765625,2009,10
"MABI",-72.534770288065,43.6334208259905,0,11.0625,2.1171875,6.59375,2009,10
"ROVA",-73.9247621947604,41.770516898004,0,14.171875,5.609375,9.890625,2009,10
"ACAD",-68.26019,44.376559,0.8203125,20.65625,16.2265625,18.453125,2010,10
"MIMA",-71.3073876327855,42.4562880119539,1.8671875,25.703125,18.421875,22.0625,2010,10
"SAIR",-71.0076952963716,42.4683066321236,0.546875,25.7109375,18.65625,22.1875,2010,10
"SARA",-73.6299137747192,42.9983135110409,73.1796875,20.2578125,13.03125,16.640625,2010,10
"SAGA",-72.3745368890111,43.4991728563661,70.9375,23.3515625,13.71875,18.5390625,2010,10
"MORR",-74.5345858039958,40.765223403805,80.6875,24.9765625,14.1875,19.59375,2010,10
"WEFA",-73.4545254713119,41.2588625060016,57.03125,24.5234375,14.2890625,19.40625,2010,10
"MABI",-72.534770288065,43.6334208259905,74.4296875,23.328125,12.9609375,18.140625,2010,10
"ROVA",-73.9247621947604,41.770516898004,73.21875,23.5703125,14.6875,19.1328125,2010,10
"ACAD",-68.26019,44.376559,1.859375,20.4765625,13.3671875,16.9296875,2011,10
"MIMA",-71.3073876327855,42.4562880119539,4.7890625,24.1328125,12.53125,18.328125,2011,10
"SAIR",-71.0076952963716,42.4683066321236,8.2421875,23.8125,13.5234375,18.65625,2011,10
"SARA",-73.6299137747192,42.9983135110409,3.8203125,20.90625,10.5234375,15.7109375,2011,10
"SAGA",-72.3745368890111,43.4991728563661,7.7734375,20.7578125,10.4765625,15.6171875,2011,10
"MORR",-74.5345858039958,40.765223403805,5.6484375,23.4921875,11.6796875,17.59375,2011,10
"WEFA",-73.4545254713119,41.2588625060016,12.7421875,22.71875,11.2890625,17,2011,10
"MABI",-72.534770288065,43.6334208259905,2.0234375,20.65625,9.953125,15.296875,2011,10
"ROVA",-73.9247621947604,41.770516898004,8.4375,21.4765625,11.3203125,16.3984375,2011,10
"ACAD",-68.26019,44.376559,27.921875,16.2890625,13,14.640625,2012,10
"MIMA",-71.3073876327855,42.4562880119539,4.25,15.6015625,8.6796875,12.140625,2012,10
"SAIR",-71.0076952963716,42.4683066321236,5.640625,14.84375,9.5703125,12.2109375,2012,10
"SARA",-73.6299137747192,42.9983135110409,7.3671875,16.7890625,10.9375,13.859375,2012,10
"SAGA",-72.3745368890111,43.4991728563661,5.8671875,14.1015625,8.828125,11.4609375,2012,10
"MORR",-74.5345858039958,40.765223403805,0,20.0625,8.1875,14.1171875,2012,10
"WEFA",-73.4545254713119,41.2588625060016,1.359375,19.46875,9.15625,14.3125,2012,10
"MABI",-72.534770288065,43.6334208259905,7.2265625,13.4765625,8.8828125,11.1796875,2012,10
"ROVA",-73.9247621947604,41.770516898004,1.78125,18.40625,9.578125,14,2012,10
"ACAD",-68.26019,44.376559,0,17.6328125,9.0078125,13.3203125,2013,10
"MIMA",-71.3073876327855,42.4562880119539,0,20.828125,5.6015625,13.2109375,2013,10
"SAIR",-71.0076952963716,42.4683066321236,0,19.2578125,7.6171875,13.4375,2013,10
"SARA",-73.6299137747192,42.9983135110409,0,23.3125,6.6875,15,2013,10
"SAGA",-72.3745368890111,43.4991728563661,0,22.640625,4.78125,13.7109375,2013,10
"MORR",-74.5345858039958,40.765223403805,0,23.1796875,8.1484375,15.65625,2013,10
"WEFA",-73.4545254713119,41.2588625060016,0,21.96875,7.8671875,14.921875,2013,10
"MABI",-72.534770288065,43.6334208259905,0,22.53125,4.578125,13.546875,2013,10
"ROVA",-73.9247621947604,41.770516898004,0,23.1328125,8.28125,15.703125,2013,10
"ACAD",-68.26019,44.376559,0,12.0625,10.9296875,11.5,2014,10
"MIMA",-71.3073876327855,42.4562880119539,2.9296875,14.6171875,12.3515625,13.4765625,2014,10
"SAIR",-71.0076952963716,42.4683066321236,3.4609375,14.3671875,12,13.1796875,2014,10
"SARA",-73.6299137747192,42.9983135110409,0,22.3671875,13.2265625,17.796875,2014,10
"SAGA",-72.3745368890111,43.4991728563661,0,18.25,12.53125,15.390625,2014,10
"MORR",-74.5345858039958,40.765223403805,0,23.578125,14.4296875,19,2014,10
"WEFA",-73.4545254713119,41.2588625060016,2.640625,18.5703125,14.0078125,16.2890625,2014,10
"MABI",-72.534770288065,43.6334208259905,0,18.7734375,11.8515625,15.3125,2014,10
"ROVA",-73.9247621947604,41.770516898004,0.90625,21.53125,14.7734375,18.1484375,2014,10
"ACAD",-68.26019,44.376559,111.8671875,18.609375,10.2265625,14.421875,2015,10
"MIMA",-71.3073876327855,42.4562880119539,31,25.328125,10.15625,17.7421875,2015,10
"SAIR",-71.0076952963716,42.4683066321236,37.75,24.796875,11.59375,18.203125,2015,10
"SARA",-73.6299137747192,42.9983135110409,22.46875,17.640625,10.078125,13.859375,2015,10
"SAGA",-72.3745368890111,43.4991728563661,28.828125,17.7578125,7.8984375,12.828125,2015,10
"MORR",-74.5345858039958,40.765223403805,1.2109375,24.1796875,11.5078125,17.84375,2015,10
"WEFA",-73.4545254713119,41.2588625060016,4.640625,23.1015625,10.671875,16.890625,2015,10
"MABI",-72.534770288065,43.6334208259905,24.7890625,16.921875,7.546875,12.2421875,2015,10
"ROVA",-73.9247621947604,41.770516898004,5.546875,21.0390625,10.7578125,15.8984375,2015,10
"ACAD",-68.26019,44.376559,0,15.8828125,5.8125,10.8515625,2016,10
"MIMA",-71.3073876327855,42.4562880119539,14.6171875,15.8671875,10.7734375,13.3203125,2016,10
"SAIR",-71.0076952963716,42.4683066321236,13.4921875,15.9375,11.640625,13.7890625,2016,10
"SARA",-73.6299137747192,42.9983135110409,3.6484375,17.9609375,8.7578125,13.359375,2016,10
"SAGA",-72.3745368890111,43.4991728563661,3.390625,16.3203125,5.671875,11,2016,10
"MORR",-74.5345858039958,40.765223403805,5.6171875,14.9609375,12.28125,13.6171875,2016,10
"WEFA",-73.4545254713119,41.2588625060016,3.0390625,15.859375,11.8515625,13.859375,2016,10
"MABI",-72.534770288065,43.6334208259905,3.421875,16.4765625,5.34375,10.90625,2016,10
"ROVA",-73.9247621947604,41.770516898004,3.0625,15.796875,10.3828125,13.09375,2016,10
"ACAD",-68.26019,44.376559,0,14.84375,3.9609375,9.3984375,2017,10
"MIMA",-71.3073876327855,42.4562880119539,5.2109375,14.3125,3.9609375,9.1328125,2017,10
"SAIR",-71.0076952963716,42.4683066321236,10.640625,14.296875,4.8828125,9.59375,2017,10
"SARA",-73.6299137747192,42.9983135110409,0.9375,13.1015625,4.8125,8.9609375,2017,10
"SAGA",-72.3745368890111,43.4991728563661,2.9609375,12.0625,2.5625,7.3125,2017,10
"MORR",-74.5345858039958,40.765223403805,0,17.53125,6.3125,11.921875,2017,10
"WEFA",-73.4545254713119,41.2588625060016,0.828125,16.09375,6.1484375,11.1171875,2017,10
"MABI",-72.534770288065,43.6334208259905,2.1875,12.3203125,1.546875,6.9375,2017,10
"ROVA",-73.9247621947604,41.770516898004,2.921875,14.65625,5.65625,10.15625,2017,10
"ACAD",-68.26019,44.376559,0,16.1015625,9.546875,12.828125,2018,10
"MIMA",-71.3073876327855,42.4562880119539,0,20.9296875,7.4296875,14.1796875,2018,10
"SAIR",-71.0076952963716,42.4683066321236,0,20.359375,8.578125,14.46875,2018,10
"SARA",-73.6299137747192,42.9983135110409,0,17.890625,6.2578125,12.0703125,2018,10
"SAGA",-72.3745368890111,43.4991728563661,1.078125,18.0390625,4.7265625,11.3828125,2018,10
"MORR",-74.5345858039958,40.765223403805,0,21.1015625,9.78125,15.4375,2018,10
"WEFA",-73.4545254713119,41.2588625060016,0,19.9765625,9.2578125,14.6171875,2018,10
"MABI",-72.534770288065,43.6334208259905,1.6796875,17.4921875,3.796875,10.640625,2018,10
"ROVA",-73.9247621947604,41.770516898004,0,19.4296875,7.84375,13.6328125,2018,10
"ACAD",-68.26019,44.376559,0,13.4609375,4.6796875,9.0703125,2019,10
"MIMA",-71.3073876327855,42.4562880119539,1.4375,18.8203125,8.59375,13.7109375,2019,10
"SAIR",-71.0076952963716,42.4683066321236,1.859375,17.890625,9.8515625,13.8671875,2019,10
"SARA",-73.6299137747192,42.9983135110409,5.3515625,18.921875,7.421875,13.171875,2019,10
"SAGA",-72.3745368890111,43.4991728563661,2.28125,16.796875,3.140625,9.96875,2019,10
"MORR",-74.5345858039958,40.765223403805,0,20.0703125,14.5625,17.3203125,2019,10
"WEFA",-73.4545254713119,41.2588625060016,0.90625,20.8671875,13.140625,17.0078125,2019,10
"MABI",-72.534770288065,43.6334208259905,2.0703125,16.671875,2.3125,9.4921875,2019,10
"ROVA",-73.9247621947604,41.770516898004,1.84375,20.203125,11.8125,16,2019,10
"ACAD",-68.26019,44.376559,7.421875,19.0234375,11.4921875,15.25,2020,10
"MIMA",-71.3073876327855,42.4562880119539,2.6875,23.1171875,11.328125,17.2265625,2020,10
"SAIR",-71.0076952963716,42.4683066321236,2,22.3671875,12.328125,17.3515625,2020,10
"SARA",-73.6299137747192,42.9983135110409,1.5234375,19.3828125,10.296875,14.84375,2020,10
"SAGA",-72.3745368890111,43.4991728563661,3.3515625,19.5078125,7.2890625,13.3984375,2020,10
"MORR",-74.5345858039958,40.765223403805,0,20.09375,10.8984375,15.5,2020,10
"WEFA",-73.4545254713119,41.2588625060016,0.3125,20.9765625,11.453125,16.2109375,2020,10
"MABI",-72.534770288065,43.6334208259905,2.7265625,18.7578125,7.21875,12.9921875,2020,10
"ROVA",-73.9247621947604,41.770516898004,0.421875,20.8828125,11.3828125,16.1328125,2020,10
"ACAD",-68.26019,44.376559,3.1328125,15.671875,8.6484375,12.15625,2021,10
"MIMA",-71.3073876327855,42.4562880119539,0,17.1171875,6.03125,11.578125,2021,10
"SAIR",-71.0076952963716,42.4683066321236,0,16.46875,6.6171875,11.5390625,2021,10
"SARA",-73.6299137747192,42.9983135110409,0,15.1328125,5.84375,10.4765625,2021,10
"SAGA",-72.3745368890111,43.4991728563661,0,14.3203125,3.9921875,9.15625,2021,10
"MORR",-74.5345858039958,40.765223403805,0,18.8671875,6.359375,12.6171875,2021,10
"WEFA",-73.4545254713119,41.2588625060016,0,17.4609375,7.203125,12.328125,2021,10
"MABI",-72.534770288065,43.6334208259905,1.046875,14.0625,3.65625,8.859375,2021,10
"ROVA",-73.9247621947604,41.770516898004,0,17.953125,6.7578125,12.359375,2021,10
"ACAD",-68.26019,44.376559,0,16.7890625,3.859375,10.3203125,2022,10
"MIMA",-71.3073876327855,42.4562880119539,0,17.4375,6.2109375,11.828125,2022,10
"SAIR",-71.0076952963716,42.4683066321236,0,16.65625,6.578125,11.6171875,2022,10
"SARA",-73.6299137747192,42.9983135110409,0,17.3125,3.59375,10.453125,2022,10
"SAGA",-72.3745368890111,43.4991728563661,0,16.8828125,1.09375,8.9765625,2022,10
"MORR",-74.5345858039958,40.765223403805,8.9296875,16.359375,8.1796875,12.2734375,2022,10
"WEFA",-73.4545254713119,41.2588625060016,5.2734375,16.3125,8.4609375,12.3828125,2022,10
"MABI",-72.534770288065,43.6334208259905,0,16.7890625,0.140625,8.4609375,2022,10
"ROVA",-73.9247621947604,41.770516898004,1,17.2109375,7.1875,12.203125,2022,10
"ACAD",-68.26019,44.376559,0,16.546875,9.96875,13.2578125,2023,10
"MIMA",-71.3073876327855,42.4562880119539,0,17.171875,9.0625,13.1171875,2023,10
"SAIR",-71.0076952963716,42.4683066321236,0,15.84375,9.3671875,12.609375,2023,10
"SARA",-73.6299137747192,42.9983135110409,1.1328125,21.328125,9.8828125,15.609375,2023,10
"SAGA",-72.3745368890111,43.4991728563661,0,21.5390625,8.9375,15.2421875,2023,10
"MORR",-74.5345858039958,40.765223403805,0.3984375,19.5234375,11.15625,15.34375,2023,10
"WEFA",-73.4545254713119,41.2588625060016,2.703125,17.1484375,12.1171875,14.6328125,2023,10
"MABI",-72.534770288065,43.6334208259905,0,22.203125,8.1171875,15.15625,2023,10
"ROVA",-73.9247621947604,41.770516898004,1.6484375,18.8984375,12.0703125,15.4765625,2023,10
"ACAD",-68.26019,44.376559,4.203125,12.4609375,2.0234375,7.2421875,2006,11
"MIMA",-71.3073876327855,42.4562880119539,1.6171875,18.75,4.359375,11.546875,2006,11
"SAIR",-71.0076952963716,42.4683066321236,1.6484375,17.65625,6.1875,11.9296875,2006,11
"SARA",-73.6299137747192,42.9983135110409,0,21.7265625,0.2578125,11,2006,11
"SAGA",-72.3745368890111,43.4991728563661,0,17.546875,-0.2578125,8.640625,2006,11
"MORR",-74.5345858039958,40.765223403805,0,21.390625,5.7890625,13.59375,2006,11
"WEFA",-73.4545254713119,41.2588625060016,1.1328125,19.6015625,6.28125,12.9375,2006,11
"MABI",-72.534770288065,43.6334208259905,0,17.2890625,-0.25,8.5234375,2006,11
"ROVA",-73.9247621947604,41.770516898004,0.6796875,21.5078125,3.3828125,12.453125,2006,11
"ACAD",-68.26019,44.376559,0,14.140625,0.296875,7.21875,2007,11
"MIMA",-71.3073876327855,42.4562880119539,0,17.671875,2.1015625,9.890625,2007,11
"SAIR",-71.0076952963716,42.4683066321236,0,17.4296875,4.2734375,10.8515625,2007,11
"SARA",-73.6299137747192,42.9983135110409,0,17.6015625,1.34375,9.46875,2007,11
"SAGA",-72.3745368890111,43.4991728563661,0,16.2109375,0.4921875,8.3515625,2007,11
"MORR",-74.5345858039958,40.765223403805,0,18.2109375,1.96875,10.09375,2007,11
"WEFA",-73.4545254713119,41.2588625060016,0,17.296875,4.796875,11.046875,2007,11
"MABI",-72.534770288065,43.6334208259905,0,16.2265625,0.5703125,8.3984375,2007,11
"ROVA",-73.9247621947604,41.770516898004,0,17.828125,2.7578125,10.2890625,2007,11
"ACAD",-68.26019,44.376559,0,9.4609375,-0.1171875,4.671875,2008,11
"MIMA",-71.3073876327855,42.4562880119539,0,16.578125,-2.3984375,7.09375,2008,11
"SAIR",-71.0076952963716,42.4683066321236,0,15.7265625,-0.90625,7.40625,2008,11
"SARA",-73.6299137747192,42.9983135110409,0,14.4375,-2.5390625,5.953125,2008,11
"SAGA",-72.3745368890111,43.4991728563661,0,13.8828125,-4.8515625,4.5234375,2008,11
"MORR",-74.5345858039958,40.765223403805,0,17.4375,-0.671875,8.3828125,2008,11
"WEFA",-73.4545254713119,41.2588625060016,0,16.4609375,1.421875,8.9375,2008,11
"MABI",-72.534770288065,43.6334208259905,0,13.5703125,-5.078125,4.25,2008,11
"ROVA",-73.9247621947604,41.770516898004,0,16.8984375,-0.9609375,7.96875,2008,11
"ACAD",-68.26019,44.376559,5.3671875,17.2734375,9.5234375,13.390625,2009,11
"MIMA",-71.3073876327855,42.4562880119539,2.5703125,22.359375,8.140625,15.25,2009,11
"SAIR",-71.0076952963716,42.4683066321236,2.3828125,22.2109375,9.1796875,15.703125,2009,11
"SARA",-73.6299137747192,42.9983135110409,4.15625,19.75,6.296875,13.03125,2009,11
"SAGA",-72.3745368890111,43.4991728563661,3.4921875,18.71875,5.9375,12.328125,2009,11
"MORR",-74.5345858039958,40.765223403805,4.6796875,20.828125,8.140625,14.4765625,2009,11
"WEFA",-73.4545254713119,41.2588625060016,7.25,19.6015625,7.6328125,13.6171875,2009,11
"MABI",-72.534770288065,43.6334208259905,2.7734375,18.8203125,5.4375,12.1328125,2009,11
"ROVA",-73.9247621947604,41.770516898004,3.8125,19.5390625,9.09375,14.3125,2009,11
"ACAD",-68.26019,44.376559,2.828125,3.8203125,0.0390625,1.9296875,2010,11
"MIMA",-71.3073876327855,42.4562880119539,0,13.2578125,-2.2265625,5.5078125,2010,11
"SAIR",-71.0076952963716,42.4683066321236,0,13.390625,-1.296875,6.0390625,2010,11
"SARA",-73.6299137747192,42.9983135110409,0.3515625,8.046875,0.203125,4.1171875,2010,11
"SAGA",-72.3745368890111,43.4991728563661,0,6.75,-0.46875,3.140625,2010,11
"MORR",-74.5345858039958,40.765223403805,0,13.671875,-0.53125,6.5703125,2010,11
"WEFA",-73.4545254713119,41.2588625060016,0,12.078125,-0.703125,5.6875,2010,11
"MABI",-72.534770288065,43.6334208259905,0,5.640625,-0.4609375,2.59375,2010,11
"ROVA",-73.9247621947604,41.770516898004,0,11.0390625,-0.6171875,5.2109375,2010,11
"ACAD",-68.26019,44.376559,0,9.90625,0.390625,5.1484375,2011,11
"MIMA",-71.3073876327855,42.4562880119539,0,11.3203125,-2.890625,4.2109375,2011,11
"SAIR",-71.0076952963716,42.4683066321236,0,11.2734375,-1.15625,5.046875,2011,11
"SARA",-73.6299137747192,42.9983135110409,0,10.109375,-2.1328125,3.9921875,2011,11
"SAGA",-72.3745368890111,43.4991728563661,0,8.9921875,-4.8828125,2.0625,2011,11
"MORR",-74.5345858039958,40.765223403805,0,10.390625,-3.0234375,3.6875,2011,11
"WEFA",-73.4545254713119,41.2588625060016,0,9.75,-2.1484375,3.796875,2011,11
"MABI",-72.534770288065,43.6334208259905,0,9.15625,-4.65625,2.25,2011,11
"ROVA",-73.9247621947604,41.770516898004,0,9.25,-2.2109375,3.5234375,2011,11
"ACAD",-68.26019,44.376559,0.6796875,16.5234375,9.8671875,13.203125,2012,11
"MIMA",-71.3073876327855,42.4562880119539,0,14.1484375,5.3828125,9.7734375,2012,11
"SAIR",-71.0076952963716,42.4683066321236,0,14.828125,6.546875,10.6875,2012,11
"SARA",-73.6299137747192,42.9983135110409,0.5234375,10.3984375,6.90625,8.65625,2012,11
"SAGA",-72.3745368890111,43.4991728563661,0.7421875,12.6484375,5.109375,8.8828125,2012,11
"MORR",-74.5345858039958,40.765223403805,0,9.1484375,3.75,6.453125,2012,11
"WEFA",-73.4545254713119,41.2588625060016,0,10.3515625,3.3125,6.828125,2012,11
"MABI",-72.534770288065,43.6334208259905,2.1015625,12.5390625,4.921875,8.7265625,2012,11
"ROVA",-73.9247621947604,41.770516898004,0,9.421875,6.21875,7.8203125,2012,11
"ACAD",-68.26019,44.376559,19.2265625,16.1171875,-1.6484375,7.2421875,2013,11
"MIMA",-71.3073876327855,42.4562880119539,3.7734375,18.640625,0.8984375,9.7734375,2013,11
"SAIR",-71.0076952963716,42.4683066321236,3.25,17.9375,2.90625,10.4296875,2013,11
"SARA",-73.6299137747192,42.9983135110409,14.8203125,16.671875,1.609375,9.140625,2013,11
"SAGA",-72.3745368890111,43.4991728563661,13.2578125,15.921875,-0.609375,7.65625,2013,11
"MORR",-74.5345858039958,40.765223403805,5.671875,19.2734375,10.15625,14.7109375,2013,11
"WEFA",-73.4545254713119,41.2588625060016,4.859375,17.8125,7.2578125,12.5390625,2013,11
"MABI",-72.534770288065,43.6334208259905,16.5703125,15.703125,-1.0234375,7.34375,2013,11
"ROVA",-73.9247621947604,41.770516898004,8.2265625,17.53125,5.7421875,11.640625,2013,11
"ACAD",-68.26019,44.376559,0.359375,10.53125,1.2734375,5.8984375,2014,11
"MIMA",-71.3073876327855,42.4562880119539,0,11.8671875,3.5625,7.7109375,2014,11
"SAIR",-71.0076952963716,42.4683066321236,0,11.8515625,4.2890625,8.0703125,2014,11
"SARA",-73.6299137747192,42.9983135110409,0,11.546875,0.09375,5.8203125,2014,11
"SAGA",-72.3745368890111,43.4991728563661,0,9.609375,-0.2578125,4.671875,2014,11
"MORR",-74.5345858039958,40.765223403805,5,10.6484375,1.96875,6.3125,2014,11
"WEFA",-73.4545254713119,41.2588625060016,3.171875,11.0390625,3.5078125,7.2734375,2014,11
"MABI",-72.534770288065,43.6334208259905,0,9.890625,-0.421875,4.7421875,2014,11
"ROVA",-73.9247621947604,41.770516898004,1.328125,12.296875,1.4296875,6.8671875,2014,11
"ACAD",-68.26019,44.376559,0,10.640625,-0.3671875,5.140625,2015,11
"MIMA",-71.3073876327855,42.4562880119539,0.7890625,13.2734375,-1.25,6.0078125,2015,11
"SAIR",-71.0076952963716,42.4683066321236,0.796875,12.78125,0.296875,6.5390625,2015,11
"SARA",-73.6299137747192,42.9983135110409,0.6328125,10.7890625,-1.65625,4.5625,2015,11
"SAGA",-72.3745368890111,43.4991728563661,0.5703125,10.859375,-3.34375,3.7578125,2015,11
"MORR",-74.5345858039958,40.765223403805,0,13.859375,1.71875,7.7890625,2015,11
"WEFA",-73.4545254713119,41.2588625060016,0,13.46875,1.296875,7.390625,2015,11
"MABI",-72.534770288065,43.6334208259905,0,10.671875,-3.828125,3.421875,2015,11
"ROVA",-73.9247621947604,41.770516898004,0,13.21875,0.75,6.9921875,2015,11
"ACAD",-68.26019,44.376559,0,8.9609375,-0.3515625,4.3125,2016,11
"MIMA",-71.3073876327855,42.4562880119539,0,11.1171875,-2.328125,4.390625,2016,11
"SAIR",-71.0076952963716,42.4683066321236,0,10.96875,-1.421875,4.78125,2016,11
"SARA",-73.6299137747192,42.9983135110409,0,9.6796875,-2.5078125,3.578125,2016,11
"SAGA",-72.3745368890111,43.4991728563661,0,6.671875,-4.296875,1.1875,2016,11
"MORR",-74.5345858039958,40.765223403805,0,12.2265625,-0.3125,5.9609375,2016,11
"WEFA",-73.4545254713119,41.2588625060016,0,11.4765625,-1.3203125,5.078125,2016,11
"MABI",-72.534770288065,43.6334208259905,0,6.34375,-4.40625,0.9609375,2016,11
"ROVA",-73.9247621947604,41.770516898004,0,11.6484375,-1.7421875,4.9609375,2016,11
"ACAD",-68.26019,44.376559,0,13.8984375,3.203125,8.546875,2017,11
"MIMA",-71.3073876327855,42.4562880119539,0,14.84375,-0.109375,7.3671875,2017,11
"SAIR",-71.0076952963716,42.4683066321236,0,14.640625,1.0234375,7.828125,2017,11
"SARA",-73.6299137747192,42.9983135110409,0,11.84375,2.046875,6.953125,2017,11
"SAGA",-72.3745368890111,43.4991728563661,0,11.6796875,-0.0703125,5.796875,2017,11
"MORR",-74.5345858039958,40.765223403805,0,12.90625,0.5625,6.7421875,2017,11
"WEFA",-73.4545254713119,41.2588625060016,0,13.53125,1.0625,7.2890625,2017,11
"MABI",-72.534770288065,43.6334208259905,0,11.109375,0.4609375,5.7890625,2017,11
"ROVA",-73.9247621947604,41.770516898004,0,13.0703125,0.6328125,6.8515625,2017,11
"ACAD",-68.26019,44.376559,3.4921875,7.640625,1.421875,4.53125,2018,11
"MIMA",-71.3073876327855,42.4562880119539,0,13.7421875,-2.2421875,5.75,2018,11
"SAIR",-71.0076952963716,42.4683066321236,0,12.96875,-0.2265625,6.3671875,2018,11
"SARA",-73.6299137747192,42.9983135110409,0.640625,13.453125,-2.140625,5.6484375,2018,11
"SAGA",-72.3745368890111,43.4991728563661,0,8.1015625,-3.15625,2.46875,2018,11
"MORR",-74.5345858039958,40.765223403805,0,19.0703125,0.546875,9.8125,2018,11
"WEFA",-73.4545254713119,41.2588625060016,0,16.4296875,1.390625,8.90625,2018,11
